PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
006026,001026.3833,02,2025,00161,018,03,03,03,1,30,1,51013,5,1,1, ,3504,51,56,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
006027,000743.3083,02,2025,00161,018,02,01,01,2,50,4,24015,5,1,1, ,3504,51,56,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
006027,001027.7901,02,2025,00161,018,02,02,03,1,24,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006028,000856.9629,02,2025,00161,018,04,01,01,1,51,2,61041,5,1,1, ,3504,96,53,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
006028,000743.3083,02,2025,00161,018,04,02,02,2,51,2,24015,5,1,1, ,3504,52,47,1,05,035,2,2,2,3,2,035,20, , ,  , , ,    ,  ,  ,  ,1,1
006028,001529.9565,02,2025,00161,018,04,03,03,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
006028,000582.4340,02,2025,00161,018,04,04,17,1,57,6,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,02,2,1,2006,99,83,52,3,1
006029,000503.4310,02,2025,00161,018,04,01,01,2,75,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2015,99,91,96,3,1
006029,001091.9710,02,2025,00161,018,04,02,10,2,31,6,40415,5,1,1, ,3504,52,47,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
006029,001027.7901,02,2025,00161,018,04,03,09,1,24,1,24013,5,1,1, ,3504,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
006029,001059.6251,02,2025,00161,018,04,04,10,2,23,1,34013,5,1,1, ,3504,52,47,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
006030,000530.4006,02,2025,00217,018,04,01,01,2,68,4,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1974,99,41,84,3,1
006030,001257.9689,02,2025,00217,018,04,02,03,1,41,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,1,2006,99,52,47,3,1
006030,001116.3907,02,2025,00217,018,04,03,10,2,22,1,60414,5,1,1, ,3504,42,64,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
006030,001082.8503,02,2025,00217,018,04,04,09,1,21,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006031,000902.8716,02,2025,00217,018,05,01,01,1,45,2,60313,5,1,1, ,3504,52,47,1,08,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
006031,000783.1284,02,2025,00217,018,05,02,02,2,46,2,60414,5,1,1, ,3504,52,47,2,05,030,2,2,2,6,2,030,20, , ,  , , ,    ,  ,  ,  ,1,1
006031,001082.8503,02,2025,00217,018,05,03,03,1,20,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006031,001611.9185,02,2025,00217,018,05,04,03,1,11,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
006031,001205.5090,02,2025,00217,018,05,05,04,2,05,1,01000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
006032,000462.7913,02,2025,00217,018,02,01,01,1,71,2,60314,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2006,99,01,84,3,1
006032,000530.4006,02,2025,00217,018,02,02,02,2,69,2,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
006033,000783.1284,02,2025,00217,018,03,01,01,2,50,6,60913,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2000,99,22,86,3,1
006033,001082.8503,02,2025,00217,018,03,02,03,1,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006033,000530.4006,02,2025,00217,018,03,03,12,2,87,4,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3,1
006034,000783.1284,02,2025,00217,018,01,01,01,2,52,1,60913,5,1,1, ,3504,41,63,1,08,040,2,2,2,1,1,040,  , , ,  , , ,    ,  ,  ,  ,1,1
006035,000462.7913,02,2025,00217,018,05,01,01,1,77,2,60413,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2008,99,33,17,3,1
006035,000640.7749,02,2025,00217,018,05,02,02,2,62,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2010,99,52,56,3,1
006035,000783.1284,02,2025,00217,018,05,03,04,2,45,6,60111,5,1,1, ,3504,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
006035,001082.8503,02,2025,00217,018,05,04,09,1,23,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006035,001082.8503,02,2025,00217,018,05,05,09,1,20,1,34013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
006036,001257.9689,02,2025,00217,018,04,01,01,1,41,2,60913,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2019,99,22,86,3,1
006036,001205.5090,02,2025,00217,018,04,02,04,2,05,1,01000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
