"commentId","commentUrl","text","likesCount","threadingDepth"
"1128883072660531","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zPFNUmyV8iLyQ2T5uHUsD31KKD7ZvkNEB64W9TX28ddHRsYEMK79PMhPNhqQneNkl?comment_id=1128883072660531","For Q 1 & 2: Both will depends if the subject is being offered or not.","0","0"
"1533384894372349","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zPFNUmyV8iLyQ2T5uHUsD31KKD7ZvkNEB64W9TX28ddHRsYEMK79PMhPNhqQneNkl?comment_id=1533384894372349","For Q 3: Better visit your department for proper guidance.","0","0"
"4273214619634550","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02j7E4KJumqhW37DqEumrZP5awpwMn9ZTP8c97iBUNCMx89YHCq2gBqDnftgzPEtA4l?comment_id=4273214619634550","may maabot na bagyo, mag andam bakong landían ang atupagon","0","0"
"1853465945290335","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02j7E4KJumqhW37DqEumrZP5awpwMn9ZTP8c97iBUNCMx89YHCq2gBqDnftgzPEtA4l?comment_id=1853465945290335","shet naman talaga Ailene Elorde Avila","2","0"
"837809355781010","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid021A8ip5ArhFMy66n4dcqmh6Qs7jfQeRciV5KEBc3tcFVNgBJtKYZdBi9M5CE6VC15l?comment_id=837809355781010","You still need?","0","0"
"1533142391229672","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0sxJ6mRv2uviMFCHJS7gsoksgukG7FBqjMaK5ikZBRAM2sPnYQ85bXTPgGES8FQVUl?comment_id=1533142391229672","Tara Bicol to Cubao","5","0"
"1554670212226330","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02WyhEHiudHRwgDxBBxQMojAKbKMFGxEQhmJrCWbvAXcLoaqH2FwJHS7pZrV25eUrdl?comment_id=1554670212226330","Wag Kang mag Alala paulit ulit din yang mangyayari saimo po ☺️","0","0"
"2154506888656474","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02WyhEHiudHRwgDxBBxQMojAKbKMFGxEQhmJrCWbvAXcLoaqH2FwJHS7pZrV25eUrdl?comment_id=2154506888656474","Si Adrian Boado Ponte to","2","0"
"1230728762444325","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02WyhEHiudHRwgDxBBxQMojAKbKMFGxEQhmJrCWbvAXcLoaqH2FwJHS7pZrV25eUrdl?comment_id=1230728762444325","pki nmin sau","2","0"
"737346892025658","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02LJN4QPoiW5N9GcKkU8vpMSGU4Yrd7UGbixW9PR9uKQHidQDEeqM3cSYY6LqtQTaKl?comment_id=737346892025658","hala kamo Edward Adrian Mark Taduran","12","0"
"25441562968808072","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02LJN4QPoiW5N9GcKkU8vpMSGU4Yrd7UGbixW9PR9uKQHidQDEeqM3cSYY6LqtQTaKl?comment_id=25441562968808072","Jigo Paolo Amarod","1","0"
