PUFREG,PUFHHNUM,PUFURB2015,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT
06,03464,1,006903.2688,11,2022,01237,146,06,04,03,1,39,2,60610,5,1,1, ,4501,83,52,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03464,1,007572.1223,11,2022,01237,146,06,05,05,2,33,2,60688,5,1,2, ,4501,25,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03464,1,007579.6658,11,2022,01237,146,06,06,06,2,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03465,1,004466.0293,11,2022,01237,146,04,01,01,1,46,2,60001,5,1,1, ,4502,52,47,1,05,020,2,2,2,3,2,020,20, , ,  , , ,    ,  ,  ,  ,1
06,03465,1,004669.4385,11,2022,01237,146,04,02,03,1,18,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03465,1,008994.1801,11,2022,01237,146,04,03,03,2,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03465,1,007555.3891,11,2022,01237,146,04,04,02,2,45,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03466,1,004466.0293,11,2022,01237,146,08,01,01,1,53,2,24015,5,1,1, ,4526,83,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03466,1,007555.3891,11,2022,01237,146,08,02,02,2,50,2,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,1993,09,92,03,3
06,03466,1,008922.6355,11,2022,01237,146,08,03,03,1,27,1,60716,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03466,1,004669.4385,11,2022,01237,146,08,04,03,1,23,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,1,2022,10,41,84,3
06,03466,1,004669.4385,11,2022,01237,146,08,05,03,1,20,1,34033,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,1,2022,05,91,84,3
06,03466,1,004669.4385,11,2022,01237,146,08,06,03,1,18,1,34021,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03466,1,008994.1801,11,2022,01237,146,08,07,03,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03466,1,007579.6658,11,2022,01237,146,08,08,03,2,07,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03467,1,006903.2688,11,2022,01237,146,01,01,01,1,36,1,24011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,03,2,1,2022,10,92,03,3
06,03468,1,004814.3227,11,2022,01237,146,04,01,01,2,58,4,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2006,12,91,96,3
06,03468,1,008922.6355,11,2022,01237,146,04,02,03,1,30,1,60612,5,1,1, ,4502,42,64,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03468,1,005344.6018,11,2022,01237,146,04,03,07,2,88,3,10014,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1981,07,61,01,3
06,03468,1,006362.5337,11,2022,01237,146,04,04,04,1,56,1,24012,5,1,1, ,4502,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03469,1,004814.3227,11,2022,01237,146,06,01,01,2,59,2,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,1,1994,99,52,47,3
06,03469,1,004466.0293,11,2022,01237,146,06,02,02,1,51,2,10018,5,1,1, ,4502,93,41,1,08,032,2,2,2,1,2,032,20, , ,  , , ,    ,  ,  ,  ,1
06,03469,1,008922.6355,11,2022,01237,146,06,03,03,1,29,2,10014,5,1,1, ,4502,91,81,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03469,1,007572.1223,11,2022,01237,146,06,04,05,2,26,2,60612,5,1,1, ,4502,91,96,1,10,060,2,2,2,0,2,060,11, , ,  , , ,    ,  ,  ,  ,1
06,03469,1,007934.6659,11,2022,01237,146,06,05,06,1,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03469,1,006903.2688,11,2022,01237,146,06,06,08,1,35,1,24015,5,1,1, ,4502,41,62,2,08,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1
06,03470,1,008221.7582,11,2022,01237,146,04,01,01,1,70,3,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2013,04,92,03,3
06,03470,1,007452.1843,11,2022,01237,146,04,02,03,2,39,1,60310,5,1,1, ,4516,52,47,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03470,1,008922.6355,11,2022,01237,146,04,03,03,1,32,1,24013,5,1,1, ,4501,83,52,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03470,1,007572.1223,11,2022,01237,146,04,04,03,2,25,1,60488,5,1,1, ,4501,33,64,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03471,1,005344.6018,11,2022,01237,146,02,01,01,2,78,3,10014,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1990,08,61,01,3
06,03471,1,006903.2688,11,2022,01237,146,02,02,03,1,40,3,10014,5,1,1, ,4502,61,01,2,08,008,2,2,2,1,2,008,20, , ,  , , ,    ,  ,  ,  ,1
06,03472,1,004466.0293,11,2022,01237,146,03,01,01,1,49,2,50714,5,1,1, ,4501,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03472,1,007452.1843,11,2022,01237,146,03,02,02,2,44,2,10012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2019,05,94,56,3
06,03472,1,007579.6658,11,2022,01237,146,03,03,03,2,13,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03473,1,004466.0293,11,2022,01237,146,05,01,01,1,49,2,60716,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,01,2,1,2019,05,51,56,3
06,03473,1,007555.3891,11,2022,01237,146,05,02,02,2,51,2,60888,5,1,3, ,4502,52,47,1,05,025,2,2,2,3,2,025,20, , ,  , , ,    ,  ,  ,  ,1
06,03473,1,008994.1801,11,2022,01237,146,05,03,03,2,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03473,1,007579.6658,11,2022,01237,146,05,04,03,2,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03473,1,005344.6018,11,2022,01237,146,05,05,07,2,84,3,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3
06,03474,1,007992.1001,11,2022,00889,146,05,01,01,1,75,2,10012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2008,07,92,01,3
06,03474,1,005195.3113,11,2022,00889,146,05,02,02,2,66,2,10015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2015,02,92,01,3
06,03474,1,007360.6105,11,2022,00889,146,05,03,03,2,29,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2018,99,91,96,3
06,03474,1,007367.9432,11,2022,00889,146,05,04,06,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03474,1,007713.0271,11,2022,00889,146,05,05,06,1,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03475,1,007360.6105,11,2022,00889,146,07,01,01,2,33,2,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2020,06,54,80,3
06,03475,1,004341.2799,11,2022,00889,146,07,02,02,1,48,2,24015,5,1,1, ,4504,31,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03475,1,007367.9432,11,2022,00889,146,07,03,03,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03475,1,007367.9432,11,2022,00889,146,07,04,03,2,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03475,1,007713.0271,11,2022,00889,146,07,05,03,1,09,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03475,1,007713.0271,11,2022,00889,146,07,06,03,1,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03475,1,007713.0271,11,2022,00889,146,07,07,03,1,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03476,1,007992.1001,11,2022,00889,146,01,01,01,1,65,4,10018,5,1,1, ,4504,52,47,1,08,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1
06,03477,1,004341.2799,11,2022,00889,146,05,01,01,1,48,2,10013,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03477,1,007244.0227,11,2022,00889,146,05,02,02,2,43,2,10013,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03477,1,004539.0073,11,2022,00889,146,05,03,03,1,18,1,24013,5,1,1, ,4504,92,01,1,07,035,2,2,2,1,2,035,20, , ,  , , ,    ,  ,  ,  ,1
06,03477,1,004539.0073,11,2022,00889,146,05,04,03,1,15,1,24013,5,1,1, ,4504,92,01,1,07,035,2,2,2,1,2,035,20, , ,  , , ,    ,  ,  ,  ,1
06,03477,1,007367.9432,11,2022,00889,146,05,05,03,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03478,1,006184.8093,11,2022,00889,146,09,01,01,1,64,2,00000,5,1,1, ,4504,92,01,1,06,036,2,2,2,1,1,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03478,1,004679.8444,11,2022,00889,146,09,02,02,2,57,2,10012,5,1,1, ,4504,92,01,1,06,036,2,2,2,1,2,036,20, , ,  , , ,    ,  ,  ,  ,1
06,03478,1,004539.0073,11,2022,00889,146,09,03,03,1,16,1,24015,5,1,1, ,4504,92,01,1,04,008,2,2,2,1,2,008,29, , ,  , , ,    ,  ,  ,  ,1
06,03478,1,008673.3998,11,2022,00889,146,09,04,05,1,34,2,24015,5,1,1, ,4504,83,49,1,08,024,2,1,2,1,1,042,  , , ,  , , ,    ,  ,  ,  ,1
06,03478,1,007244.0227,11,2022,00889,146,09,05,03,2,36,2,24015,5,1,1, ,4504,52,47,1,03,009,2,2,2,3,1,027,30, , ,  , , ,    ,  ,  ,  ,1
06,03478,1,007713.0271,11,2022,00889,146,09,06,06,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03478,1,007367.9432,11,2022,00889,146,09,07,06,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03478,1,004539.0073,11,2022,00889,146,09,08,06,1,19,1,24015,5,1,1, ,4504,92,01,2,03,006,2,2,2,1,2,006,29, , ,  , , ,    ,  ,  ,  ,1
06,03478,1,004539.0073,11,2022,00889,146,09,09,06,1,16,1,24013,5,1,1, ,4504,92,01,2,03,006,2,2,2,1,2,006,29, , ,  , , ,    ,  ,  ,  ,1
06,03479,1,005195.3113,11,2022,00889,146,04,01,01,2,74,3,10013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2009,08,92,01,3
06,03479,1,004341.2799,11,2022,00889,146,04,02,03,1,49,1,10014,5,1,1, ,4504,92,01,1,07,021,2,2,2,1,2,021,20, , ,  , , ,    ,  ,  ,  ,1
06,03479,1,006710.4400,11,2022,00889,146,04,03,03,1,42,4,24012,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03479,1,007713.0271,11,2022,00889,146,04,04,06,1,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03480,1,006184.8093,11,2022,00889,146,04,01,01,1,56,2,10015,5,1,1, ,4504,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03480,1,004679.8444,11,2022,00889,146,04,02,02,2,55,2,10012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,1,2008,11,92,01,3
06,03480,1,004539.0073,11,2022,00889,146,04,03,03,1,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03480,1,007713.0271,11,2022,00889,146,04,04,03,1,11,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03481,1,007360.6105,11,2022,00889,146,04,01,01,2,27,2,10015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2016,03,91,96,3
06,03481,1,008673.3998,11,2022,00889,146,04,02,02,1,29,2,24015,5,1,1, ,4504,96,10,1,06,042,2,2,2,1,1,046,  , , ,  , , ,    ,  ,  ,  ,1
06,03481,1,007367.9432,11,2022,00889,146,04,03,03,2,08,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03481,1,007713.0271,11,2022,00889,146,04,04,03,1,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03482,1,006710.4400,11,2022,00889,146,04,01,01,1,39,2,10018,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03482,1,007244.0227,11,2022,00889,146,04,02,02,2,38,2,24015,5,1,1, ,4504,53,84,1,08,008,2,2,2,2,2,008,20, , ,  , , ,    ,  ,  ,  ,1
06,03482,1,004539.0073,11,2022,00889,146,04,03,03,1,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03482,1,007713.0271,11,2022,00889,146,04,04,03,1,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03483,1,004341.2799,11,2022,00889,146,04,01,01,1,53,2,00000,5,1,1, ,4504,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03483,1,004679.8444,11,2022,00889,146,04,02,02,2,57,2,00000,5,1,1, ,4504,92,01,1,06,036,2,2,2,1,2,036,20, , ,  , , ,    ,  ,  ,  ,1
06,03483,1,004539.0073,11,2022,00889,146,04,03,03,1,22,1,10014,5,1,1, ,4504,92,01,1,06,036,2,2,2,1,2,036,20, , ,  , , ,    ,  ,  ,  ,1
06,03483,1,007367.9432,11,2022,00889,146,04,04,06,2,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03484,1,008673.3998,11,2022,00889,146,06,01,01,1,28,2,00000,5,1,1, ,4504,92,01,1,07,042,2,2,2,1,2,042,  , , ,  , , ,    ,  ,  ,  ,1
06,03484,1,008742.9460,11,2022,00889,146,06,02,02,2,24,2,00000,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2022,02,92,01,3
06,03484,1,007367.9432,11,2022,00889,146,06,03,03,2,12,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03484,1,007713.0271,11,2022,00889,146,06,04,03,1,09,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03484,1,007713.0271,11,2022,00889,146,06,05,03,1,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03484,1,007713.0271,11,2022,00889,146,06,06,03,1,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03485,1,008673.3998,11,2022,00889,146,06,01,01,1,33,2,00000,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03485,1,008742.9460,11,2022,00889,146,06,02,02,2,23,2,10011,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03485,1,007367.9432,11,2022,00889,146,06,03,03,2,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03485,1,007713.0271,11,2022,00889,146,06,04,03,1,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03485,1,007713.0271,11,2022,00889,146,06,05,03,1,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03485,1,007713.0271,11,2022,00889,146,06,06,03,1,07,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03486,1,005195.3113,11,2022,00889,146,03,01,01,2,75,3,10015,5,1,1, ,4504,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03486,1,004341.2799,11,2022,00889,146,03,02,03,1,49,1,24015,5,1,1, ,4504,92,01,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1
06,03486,1,004539.0073,11,2022,00889,146,03,03,06,1,21,1,10018,5,1,1, ,4504,92,01,1,05,025,2,2,2,1,2,025,20, , ,  , , ,    ,  ,  ,  ,1
06,03487,1,005195.3113,11,2022,00889,146,02,01,01,2,74,3,24012,5,1,1, ,4504,92,01,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03487,1,004539.0073,11,2022,00889,146,02,02,06,1,20,1,34011,5,1,1, ,4504,92,01,1,08,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1
06,03488,1,004341.2799,11,2022,00889,146,05,01,01,1,46,2,50612,5,1,1, ,4504,41,84,1,12,048,2,2,2,2,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03488,1,007360.6105,11,2022,00889,146,05,02,02,2,33,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2007,07,91,96,3
06,03488,1,007713.0271,11,2022,00889,146,05,03,03,1,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03488,1,007367.9432,11,2022,00889,146,05,04,03,2,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03488,1,007713.0271,11,2022,00889,146,05,05,03,1,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03489,1,004341.2799,11,2022,00889,146,06,01,01,1,47,2,10015,5,1,1, ,4504,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03489,1,007244.0227,11,2022,00889,146,06,02,02,2,42,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2009,03,91,96,3
06,03489,1,004539.0073,11,2022,00889,146,06,03,03,1,22,1,34013,5,1,1, ,4501,51,49,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03489,1,004539.0073,11,2022,00889,146,06,04,03,1,19,1,34013,5,1,1, ,4504,54,80,2,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1
06,03489,1,004539.0073,11,2022,00889,146,06,05,03,1,15,1,10014,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03489,1,004539.0073,11,2022,00889,146,06,06,03,1,15,1,10013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03490,1,006710.4400,11,2022,00889,146,04,01,01,1,41,2,24013,5,1,1, ,4504,93,41,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1
06,03490,1,007344.3447,11,2022,00889,146,04,02,02,2,48,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2013,02,52,47,3
06,03490,1,004539.0073,11,2022,00889,146,04,03,03,1,18,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03490,1,004539.0073,11,2022,00889,146,04,04,03,1,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03491,2,004298.7517,11,2022,01933,146,01,01,01,1,52,3,10014,5,1,1, ,4507,61,01,1,08,048,2,1,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03492,2,007173.0585,11,2022,01933,146,02,01,01,2,39,2,24015,5,1,1, ,4507,91,78,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03492,2,007295.7651,11,2022,01933,146,02,02,03,2,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03493,2,007272.3978,11,2022,01933,146,04,01,01,2,45,2,10015,5,1,1, ,4507,91,96,1,08,048,2,2,2,0,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03493,2,006644.7030,11,2022,01933,146,04,02,02,1,43,2,10014,5,1,1, ,4507,83,49,1,08,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1
06,03493,2,008657.2980,11,2022,01933,146,04,03,03,2,22,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03493,2,004494.5421,11,2022,01933,146,04,04,03,1,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03494,2,004298.7517,11,2022,01933,146,01,01,01,1,52,3,10015,5,1,1, ,4507,61,01,1,08,048,2,1,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1
06,03495,2,007272.3978,11,2022,01933,146,02,01,01,2,53,3,10018,5,1,1, ,4507,95,47,1,08,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1
06,03495,2,007637.4685,11,2022,01933,146,02,02,06,1,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03496,2,006644.7030,11,2022,01933,146,04,01,01,1,40,2,10015,5,1,1, ,4507,92,01,2,08,056,1,1,2,1,1,061,11, , ,  , , ,    ,  ,  ,  ,1
06,03496,2,007288.5042,11,2022,01933,146,04,02,02,2,33,2,24015,5,1,1, ,4507,51,93,1,12,072,2,2,2,1,2,072,11, , ,  , , ,    ,  ,  ,  ,1
06,03496,2,007637.4685,11,2022,01933,146,04,03,03,1,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03496,2,007295.7651,11,2022,01933,146,04,04,03,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03497,2,006644.7030,11,2022,01933,146,01,01,01,1,41,1,10015,5,1,1, ,4507,62,03,1,08,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1
06,03498,2,005144.4168,11,2022,01933,146,01,01,01,2,86,3,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1966,99,61,01,3
06,03499,2,004298.7517,11,2022,01933,146,08,01,01,1,47,2,10013,5,1,1, ,4507,92,03,2,06,006,1,1,2,1,2,006,25, , ,  , , ,    ,  ,  ,  ,1
06,03499,2,007173.0585,11,2022,01933,146,08,02,02,2,39,2,24013,5,1,1, ,4507,52,47,2,03,021,1,1,2,3,1,025,20, , ,  , , ,    ,  ,  ,  ,1
06,03499,2,007295.7651,11,2022,01933,146,08,03,03,2,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03499,2,007295.7651,11,2022,01933,146,08,04,03,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03499,2,004494.5421,11,2022,01933,146,08,05,08,1,18,1,35011,5,1,1, ,4507,92,03,3,03,006,1,1,2,1,1,010,29, , ,  , , ,    ,  ,  ,  ,1
06,03499,2,008657.2980,11,2022,01933,146,08,06,08,2,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3
06,03499,2,007295.7651,11,2022,01933,146,08,07,08,2,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
06,03499,2,007295.7651,11,2022,01933,146,08,08,08,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , 
