PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
000030,001336.0276,03,2025,00712,075,06,05,23,1,31,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000030,001490.7648,03,2025,00712,075,06,06,04,2,46,4,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000031,001479.1930,03,2025,00712,075,04,01,01,1,52,2,10018,5,1,1, ,2803,61,01,1,06,042,2,2,2,4,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000031,001114.5500,03,2025,00712,075,04,02,04,2,21,1,60002,5,1,1, ,2803,52,56,1,06,042,1,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000031,001154.9430,03,2025,00712,075,04,03,03,1,15,1,24013,5,1,1, ,2803,92,01,1,01,007,2,2,1,6,2,007,29, , ,  , , ,    ,  ,  ,  ,1,2
000031,001561.9604,03,2025,00712,075,04,04,02,2,43,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000032,001024.4161,03,2025,00712,075,06,01,01,1,83,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2017,07,61,01,3,2
000032,001479.1930,03,2025,00712,075,06,02,09,1,48,2,10018,5,1,1, ,2803,93,41,3,09,054,2,2,2,1,2,054,12, , ,  , , ,    ,  ,  ,  ,1,2
000032,001561.9604,03,2025,00712,075,06,03,23,2,42,2,24015,5,1,1, ,2803,61,01,1,01,007,1,2,2,3,2,007,20, , ,  , , ,    ,  ,  ,  ,1,2
000032,001580.1143,03,2025,00712,075,06,04,23,2,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000032,001154.9430,03,2025,00712,075,06,05,26,1,22,3,34013,5,1,1, ,2812,93,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000032,001114.5500,03,2025,00712,075,06,06,23,2,18,3,34011,5,1,1, ,2803,92,01,2,01,007,1,2,2,6,2,007,20, , ,  , , ,    ,  ,  ,  ,1,2
000033,001154.9430,03,2025,00712,075,02,01,01,1,24,3,34013,5,1,1, ,2803,93,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000033,001114.5500,03,2025,00712,075,02,02,02,2,17,3,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000034,001490.7648,03,2025,00712,075,03,01,01,2,53,4,60111,5,1,1, ,2803,52,47,1,09,063,2,2,2,3,2,063,11, , ,  , , ,    ,  ,  ,  ,1,2
000034,001154.9430,03,2025,00712,075,03,02,03,1,22,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000034,001154.9430,03,2025,00712,075,03,03,03,1,17,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000035,001278.0201,03,2025,00712,075,01,01,01,2,86,1,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2002,05,92,01,3,2
000036,001228.1504,03,2025,00712,075,05,01,01,1,42,4,24015,5,1,1, ,2803,83,49,1,09,036,1,2,2,1,2,036,20, , ,  , , ,    ,  ,  ,  ,1,2
000036,001154.9430,03,2025,00712,075,05,02,03,1,20,3,24013,5,1,1, ,2803,83,49,1,09,045,2,2,2,1,2,045,  , , ,  , , ,    ,  ,  ,  ,1,2
000036,001114.5500,03,2025,00712,075,05,03,08,2,23,3,34013,5,1,1, ,2820,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000036,001228.1504,03,2025,00712,075,05,04,15,1,35,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2020,04,83,49,3,2
000036,002001.2698,03,2025,00712,075,05,05,21,1,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000037,002246.7784,03,2025,00712,075,05,01,01,1,58,2,24011,5,1,1, ,2803,61,01,1,05,035,1,2,2,3,2,035,20, , ,  , , ,    ,  ,  ,  ,1,2
000037,001341.8544,03,2025,00712,075,05,02,02,2,58,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2003,07,92,01,3,2
000037,001154.9430,03,2025,00712,075,05,03,03,1,22,1,60001,5,1,1, ,2803,92,01,3,08,024,1,2,2,1,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000037,001154.9430,03,2025,00712,075,05,04,03,1,15,1,24012,5,1,1, ,2803,92,01,2,01,007,2,2,1,6,2,007,29, , ,  , , ,    ,  ,  ,  ,1,2
000037,002001.2698,03,2025,00712,075,05,05,09,1,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000038,001024.4161,03,2025,00712,075,04,01,01,1,83,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2012,10,61,01,3,2
000038,001278.0201,03,2025,00712,075,04,02,02,2,82,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2012,10,92,01,3,2
000038,001228.1504,03,2025,00712,075,04,03,07,1,44,2,24015,5,1,1, ,2803,61,01,1,07,049,2,2,2,4,2,049,11, , ,  , , ,    ,  ,  ,  ,1,2
000038,001561.9604,03,2025,00712,075,04,04,04,2,44,2,50415,5,1,1, ,2803,61,01,1,02,014,1,2,2,3,2,014,20, , ,  , , ,    ,  ,  ,  ,1,2
000039,001024.4161,03,2025,00712,075,06,01,01,1,67,2,24012,5,1,1, ,2803,61,01,1,06,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000039,001341.8544,03,2025,00712,075,06,02,02,2,59,2,24012,5,1,1, ,2803,92,01,2,06,024,1,2,2,6,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000039,001228.1504,03,2025,00712,075,06,03,07,1,43,2,24012,5,1,1, ,2803,93,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000039,001561.9604,03,2025,00712,075,06,04,04,2,35,2,24015,5,1,1, ,2803,51,56,1,09,054,2,2,2,1,2,054,12, , ,  , , ,    ,  ,  ,  ,1,2
000039,001154.9430,03,2025,00712,075,06,05,09,1,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000039,001580.1143,03,2025,00712,075,06,06,10,2,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000040,001336.0276,03,2025,00712,075,05,01,01,1,34,2,24015,5,1,1, ,2803,61,01,1,06,035,1,2,2,4,1,046,  , , ,  , , ,    ,  ,  ,  ,1,2
000040,001377.1259,03,2025,00712,075,05,02,02,2,34,2,40913,5,1,1, ,2803,52,56,1,05,030,1,2,2,3,2,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000040,002001.2698,03,2025,00712,075,05,03,03,1,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000040,002001.2698,03,2025,00712,075,05,04,03,1,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000040,001580.1143,03,2025,00712,075,05,05,04,2,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000041,001278.0201,03,2025,00712,075,01,01,01,2,70,4,10018,5,1,1, ,2803,61,01,1,06,024,2,2,2,3,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000042,001228.1504,03,2025,00712,075,03,01,01,1,43,2,60612,5,1,1, ,2803,83,49,1,10,060,2,2,2,3,2,060,11, , ,  , , ,    ,  ,  ,  ,1,2
000042,001377.1259,03,2025,00712,075,03,02,02,2,34,2,60913,5,1,1, ,2930,22,86,1,08,048,2,2,2,2,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000042,001580.1143,03,2025,00712,075,03,03,04,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000043,001228.1504,03,2025,00712,075,04,01,01,1,35,2,24011,5,1,1, ,2803,93,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000043,001561.9604,03,2025,00712,075,04,02,02,2,36,2,24015,5,1,1, ,2803,61,01,1,01,007,2,2,2,3,2,007,20, , ,  , , ,    ,  ,  ,  ,1,2
000043,001580.1143,03,2025,00712,075,04,03,04,2,12,1,10018, ,1,1, ,2803,92,01, ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000043,002001.2698,03,2025,00712,075,04,04,03,1,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000044,001479.1930,03,2025,00712,075,05,01,01,1,45,2,24015,5,1,1, ,2803,61,01,1,06,042,1,2,2,4,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000044,001114.5500,03,2025,00712,075,05,02,04,2,21,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000044,001154.9430,03,2025,00712,075,05,03,03,1,15,1,24013,5,1,1, ,2803,92,01,2,04,008,2,2,1,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,2
000044,001580.1143,03,2025,00712,075,05,04,04,2,12,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000044,001490.7648,03,2025,00712,075,05,05,02,2,45,2,60413,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000045,001278.0201,03,2025,00712,075,03,01,01,2,83,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2010,04,14,46,3,2
000045,001024.4161,03,2025,00712,075,03,02,02,1,82,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2010,10,14,46,3,2
000045,001479.1930,03,2025,00712,075,03,03,03,1,51,1,60002,5,1,1, ,2803,92,01,1,08,056,2,2,2,1,2,056,12, , ,  , , ,    ,  ,  ,  ,1,2
000046,001024.4161,03,2025,00712,075,04,01,01,1,73,2,60002,5,1,1, ,2803,61,01,1,06,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000046,001278.0201,03,2025,00712,075,04,02,02,2,70,2,60001,5,1,1, ,2803,92,01,2,06,030,2,2,2,6,2,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000046,001561.9604,03,2025,00712,075,04,03,04,2,43,1,60521,5,1,1, ,2803,61,01,1,01,007,1,2,2,3,2,007,20, , ,  , , ,    ,  ,  ,  ,1,2
000046,001228.1504,03,2025,00712,075,04,04,03,1,40,1,24015,5,1,1, ,2803,92,01,2,06,042,2,2,2,6,2,042,  , , ,  , , ,    ,  ,  ,  ,1,2
000047,001456.0806,03,2025,00337,075,05,01,01,1,53,2,24015,5,1,1, ,2812,41,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000047,001467.4716,03,2025,00337,075,05,02,02,2,54,2,24015,5,1,1, ,2812,91,96,1,03,018,2,2,2,0,2,018,20, , ,  , , ,    ,  ,  ,  ,1,2
000047,001315.1521,03,2025,00337,075,05,03,03,1,25,1,24015,5,1,1, ,2812,93,49,1,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000047,001136.8970,03,2025,00337,075,05,04,03,1,24,1,24015,5,1,1, ,2812,93,49,1,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000047,001969.9999,03,2025,00337,075,05,05,03,1,11,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000048,001320.8879,03,2025,00337,075,06,01,01,2,56,4,10018,5,1,1, ,2812,14,46,1,04,030,2,2,2,3,1,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000048,001208.9606,03,2025,00337,075,06,02,03,1,36,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,1,052,12, , ,  , , ,    ,  ,  ,  ,1,2
000048,001315.1521,03,2025,00337,075,06,03,03,1,30,1,24015,5,1,1, ,2812,83,49,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000048,001315.1521,03,2025,00337,075,06,04,03,1,29,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000048,001315.1521,03,2025,00337,075,06,05,03,1,27,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000048,001355.6082,03,2025,00337,075,06,06,04,2,25,1,24015,5,1,1, ,2812,52,47,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000049,001208.9606,03,2025,00337,075,03,01,01,1,39,2,10013,5,1,1, ,2812,93,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000049,001136.8970,03,2025,00337,075,03,02,03,1,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000049,001537.5547,03,2025,00337,075,03,03,02,2,36,2,60002,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000050,001208.9606,03,2025,00337,075,03,01,01,1,39,3,10018,5,1,1, ,2812,83,49,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000050,001537.5547,03,2025,00337,075,03,02,02,2,37,3,10018,5,1,1, ,2812,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000050,001969.9999,03,2025,00337,075,03,03,03,1,11,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000051,001208.9606,03,2025,00337,075,04,01,01,1,44,2,24015,5,1,1, ,2812,93,41,3,08,048,2,2,2,1,1,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000051,001537.5547,03,2025,00337,075,04,02,02,2,44,2,10018,5,1,1, ,2812,52,56,1,06,049,2,2,2,3,2,049,11, , ,  , , ,    ,  ,  ,  ,1,2
000051,001097.1352,03,2025,00337,075,04,03,04,2,17,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000051,001555.4250,03,2025,00337,075,04,04,04,2,13,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000052,001456.0806,03,2025,00337,075,01,01,01,1,49,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000053,001456.0806,03,2025,00337,075,04,01,01,1,49,2,24015,5,1,1, ,2812,43,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000053,001467.4716,03,2025,00337,075,04,02,02,2,51,2,50415,5,1,1, ,2812,52,47,1,08,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,2
000053,001355.6082,03,2025,00337,075,04,03,04,2,25,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000053,001136.8970,03,2025,00337,075,04,04,03,1,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000054,001208.9606,03,2025,00337,075,04,01,01,1,37,2,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000054,001537.5547,03,2025,00337,075,04,02,02,2,37,2,10018,5,1,1, ,2812,91,96,3,05,038,2,2,2,0,2,038,20, , ,  , , ,    ,  ,  ,  ,1,2
000054,001097.1352,03,2025,00337,075,04,03,04,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000054,001097.1352,03,2025,00337,075,04,04,04,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000055,001315.1521,03,2025,00337,075,01,01,01,1,29,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000056,001258.0510,03,2025,00337,075,04,01,01,2,68,4,10014,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2017,04,95,47,3,2
000056,001355.6082,03,2025,00337,075,04,02,10,2,27,1,24013,5,1,1, ,2812,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000056,001136.8970,03,2025,00337,075,04,03,09,1,24,1,24012,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000056,001969.9999,03,2025,00337,075,04,04,09,1,05,1,01000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000057,001456.0806,03,2025,00337,075,05,01,01,1,53,2,24015,5,1,1, ,2812,93,42,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000057,001467.4716,03,2025,00337,075,05,02,02,2,53,2,24015,5,1,1, ,2812,93,49,1,08,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000057,001315.1521,03,2025,00337,075,05,03,03,1,27,1,24013,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000057,001315.1521,03,2025,00337,075,05,04,03,1,25,1,24013,5,1,1, ,2812,93,49,1,06,030,2,2,2,1,2,030,20, , ,  , , ,    ,  ,  ,  ,1,2
000057,001097.1352,03,2025,00337,075,05,05,04,2,19,1,35013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000058,001008.4095,03,2025,00337,075,04,01,01,1,67,2,10018,5,1,1, ,2812,62,03,1,06,040,2,2,2,3,1,045,  , , ,  , , ,    ,  ,  ,  ,1,2
000058,001258.0510,03,2025,00337,075,04,02,02,2,65,2,24015,5,1,1, ,2812,92,03,1,05,025,2,2,2,6,2,025,20, , ,  , , ,    ,  ,  ,  ,1,2
000058,001208.9606,03,2025,00337,075,04,03,03,1,42,1,24015,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000058,001537.5547,03,2025,00337,075,04,04,04,2,40,1,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,2
000059,001456.0806,03,2025,00337,075,08,01,01,1,54,2,24015,5,1,1, ,2812,62,03,1,05,020,2,2,2,3,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
000059,001467.4716,03,2025,00337,075,08,02,02,2,53,2,24015,5,1,1, ,2812,52,47,1,04,020,2,2,2,3,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
000059,001315.1521,03,2025,00337,075,08,03,03,1,25,1,24015,5,1,1, ,2812,93,49,1,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000059,001136.8970,03,2025,00337,075,08,04,03,1,22,1,35013,5,1,1, ,2812,52,47,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000059,001315.1521,03,2025,00337,075,08,05,07,1,32,2,24015,5,1,1, ,2812,93,49,1,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000059,001355.6082,03,2025,00337,075,08,06,04,2,30,2,50415,5,1,1, ,2812,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000059,001555.4250,03,2025,00337,075,08,07,10,2,09,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000059,001555.4250,03,2025,00337,075,08,08,10,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000060,002211.6725,03,2025,00337,075,06,01,01,1,63,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2022,10,11,84,3,2
000060,001320.8879,03,2025,00337,075,06,02,02,2,63,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2020,03,95,47,3,2
000060,001315.1521,03,2025,00337,075,06,03,03,1,32,2,24015,5,1,1, ,2812,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000060,001537.5547,03,2025,00337,075,06,04,08,2,37,2,60002,5,1,2, ,2812,52,47,1,05,025,2,2,2,3,2,025,20, , ,  , , ,    ,  ,  ,  ,1,2
000060,001555.4250,03,2025,00337,075,06,05,10,2,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000060,001555.4250,03,2025,00337,075,06,06,10,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000061,001320.8879,03,2025,00337,075,05,01,01,2,61,4,24015,5,1,1, ,2812,95,47,1,08,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000061,001315.1521,03,2025,00337,075,05,02,03,1,32,1,10015,5,1,1, ,2812,62,03,1,06,018,2,2,2,3,2,018,20, , ,  , , ,    ,  ,  ,  ,1,2
000061,001136.8970,03,2025,00337,075,05,03,03,1,23,1,35013,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000061,001097.1352,03,2025,00337,075,05,04,04,2,20,1,60001,5,1,1, ,2812,52,47,1,08,016,2,2,2,6,2,016,29, , ,  , , ,    ,  ,  ,  ,1,2
000061,001136.8970,03,2025,00337,075,05,05,03,1,18,1,35011,5,1,1, ,2812,93,41,1,08,014,2,2,2,1,2,014,29, , ,  , , ,    ,  ,  ,  ,1,2
000062,001320.8879,03,2025,00337,075,10,01,01,2,60,4,10018,5,1,1, ,2812,95,47,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001208.9606,03,2025,00337,075,10,02,03,1,40,1,10018,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001355.6082,03,2025,00337,075,10,03,04,2,33,1,10018,5,1,1, ,2812,52,47,1,08,048,2,2,2,6,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001208.9606,03,2025,00337,075,10,04,03,1,40,2,24012,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001537.5547,03,2025,00337,075,10,05,08,2,38,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2023,01,52,56,3,2
000062,001097.1352,03,2025,00337,075,10,06,10,2,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000062,001969.9999,03,2025,00337,075,10,07,09,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000062,001136.8970,03,2025,00337,075,10,08,07,1,21,3,10018,5,1,1, ,2812,93,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
000062,001097.1352,03,2025,00337,075,10,09,04,2,23,3,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2024,01,95,47,3,2
000062,001969.9999,03,2025,00337,075,10,10,09,1,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,001208.9606,03,2025,00337,075,08,01,01,1,39,3,24012,5,1,1, ,2812,93,49,1,12,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,2
000063,001537.5547,03,2025,00337,075,08,02,02,2,40,3,24015,5,1,1, ,2812,95,47,1,08,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
000063,001097.1352,03,2025,00337,075,08,03,04,2,17,1,35011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000063,001136.8970,03,2025,00337,075,08,04,03,1,16,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
000063,001555.4250,03,2025,00337,075,08,05,04,2,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,001969.9999,03,2025,00337,075,08,06,03,1,13,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,001969.9999,03,2025,00337,075,08,07,03,1,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000063,001555.4250,03,2025,00337,075,08,08,04,2,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
000064,001000.1178,03,2025,00462,075,05,01,01,1,71,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3,2
000064,001199.0197,03,2025,00462,075,05,02,03,1,43,1,10014,5,1,1, ,2816,92,01,1,08,032,2,2,2,1,2,032,20, , ,  , , ,    ,  ,  ,  ,1,2
