Sector,Course,Link,Hours,Core,Common,Basic,Elective,Codes
Automotive and Land Transportation,Foundry Molding NC II,https://tesdatrainingcourses.com/foundry-molding-nc-ii.html,158,"[{'ALT812301': 'Prepare & Mix Sand for Metal Molding and Coremaking'}, {'ALT812302': 'Produce Molds by Hand (Jobbing)'}, {'ALT812303': 'Produce Cores by Hand (Jobbing)'}, {'ALT812304': 'Operate Sand Molding Machines'}, {'ALT812305': 'Operate Sand Core Making Machines'}, {'ALT812306': 'Pour Molten Metal to Molds'}, {'ALT821303': 'Use and Maintain Measuring Instrument'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT812301', 'ALT812302', 'ALT812303', 'ALT812304', 'ALT812305', 'ALT812306', 'ALT821303', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Foundry Molding NC III,https://tesdatrainingcourses.com/foundry-molding-nc-iii.html,112,"[{'ALT812312': 'Prepare Sand Mixture for Heavy Casting'}, {'ALT812313': 'Perform Hand Molding To Produce Heavy Castings'}, {'ALT812314': 'Pour Molten Metal to Heavy Castings'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ALT812312', 'ALT812313', 'ALT812314', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Automotive and Land Transportation,Foundry Pattern Making NC II,https://tesdatrainingcourses.com/foundry-pattern-making-nc-ii.html,158,"[{'ALT742301': 'Develop and Manufacture Wood Patterns'}, {'ALT742302': 'Develop and Manufacture Polymer Patterns'}, {'ALT742303': 'Develop and Manufacture Assembled Plated Patterns'}, {'ALT742304': 'Develop and Manufacture Production Patterns'}, {'ALT742305': 'Performs General Woodworking Machine Operations'}, {'ALT821303': 'Use and Maintain Measuring Instrument'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT742301', 'ALT742302', 'ALT742303', 'ALT742304', 'ALT742305', 'ALT821303', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Foundry Pattern Making NC III,https://tesdatrainingcourses.com/foundry-patternmaking-nc-iii.html,112,"[{'ALT742306': 'Manufacture and Develop Corebox for Shell Core Sand'}, {'ALT742307': 'Develop And Manufacture Gear, Conveyor Screw And Propeller Patterns'}, {'ALT742308': 'Develop Gravity Die Casting Mold'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ALT742306', 'ALT742307', 'ALT742308', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Automotive and Land Transportation,Heat Treatment NC II,https://tesdatrainingcourses.com/heat-treatment-nc-ii.html,86,"[{'ALT812318': 'Select Heat Treatment Process'}, {'ALT812319': 'Perform Heat Treatment Process'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT812318', 'ALT812319', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Laboratory and Metrology/Calibration Services NC II,https://tesdatrainingcourses.com/laboratory-and-metrology-calibration-services-nc-ii.html,94,"[{'ALT315305': 'Perform Engineering Measurement'}, {'ALT315306': 'Perform Precision Mechanical Measurement'}, {'ALT315307': 'Calibrate Measuring Equipment'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT315305', 'ALT315306', 'ALT315307', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Laboratory and Metrology/Calibration Services NC III,https://tesdatrainingcourses.com/laboratory-and-metrology-calibration-services-nc-iii.html,96,"[{'ALT315311': 'Use Comparison and Basic Measuring Devices'}, {'ALT315312': 'Measure Components Using Coordinate Measuring Machines'}, {'ALT315313': 'Use Graphical Techniques and Perform Simple Statistical Computations'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ALT315311', 'ALT315312', 'ALT315313', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Automotive and Land Transportation,Metal Stamping NC II,https://tesdatrainingcourses.com/metal-stamping-nc-ii.html,294,"[{'MEE722301': 'Perform press machine setting'}, {'ALT722309': 'Perform mechanical shearing operation'}, {'ALT722310': 'Perform mechanical press forming operation'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['MEE722301', 'ALT722309', 'ALT722310', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Moldmaking NC II,https://tesdatrainingcourses.com/moldmaking-nc-ii.html,106,"[{'ALT722307': 'Machine Parts'}, {'ALT722308': 'Perform Precision Assembly'}]","[{'ALT742201': 'Read & Interpret Engineering Drawings'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT722307', 'ALT722308', 'ALT742201', 'ALT311202', 'ALT723203', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Motorcycle/Small Engine Servicing NC II,https://tesdatrainingcourses.com/motorcycle-small-engine-servicing-nc-ii.html,650,"[{'ALT723372': 'Service motorcycle/small engine system'}, {'ALT723373': 'Service Electrical System'}, {'ALT723374': 'Service Chassis'}, {'ALT723375': 'Overhaul Motorcycle/Small Engine'}]","[{'ALT723201': 'Apply Appropriate Sealant/Adhesive'}, {'ALT723202': 'Move and Position Vehicle'}, {'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT723203': 'Read, Interpret and Apply Specifications and Manuals'}, {'ALT723204': 'Use and Apply Lubricants/Coolants'}, {'ALT723205': 'Perform Shop Maintenance'}, {'ALT311211': 'Prepare Job Estimate/Costing'}, {'ALT311212': 'Observe Quality Systems'}, {'ALT723213': 'Perform Periodic Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT723372', 'ALT723373', 'ALT723374', 'ALT723375', 'ALT723201', 'ALT723202', 'ALT311202', 'ALT723203', 'ALT723204', 'ALT723205', 'ALT311211', 'ALT311212', 'ALT723213', '500311105', '500311106', '500311107', '500311108']"
Automotive and Land Transportation,Painting Machine Operation NC II,https://tesdatrainingcourses.com/painting-machine-operation-nc-ii.html,178,"[{'ALT827316': 'Perform Pre-treatment and Cathodic Electro-deposition Process Operation'}, {'ALT827317': 'Perform Gray Primer (2nd Primer) Application Procedures'}, {'ALT827318': 'Perform Top Coat Application Procedures'}]","[{'ALT311202': 'Perform Mensuration and Calculation'}, {'ALT742201': 'Read, Interpret and Apply Engineering Drawings'}, {'ALT723202': 'Move and Position Vehicle'}, {'ALT723201': 'Apply Appropriate Sealant/Adhesive'}, {'ALT723205': 'Perform Shop Maintenance'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ALT827316', 'ALT827317', 'ALT827318', 'ALT311202', 'ALT742201', 'ALT723202', 'ALT723201', 'ALT723205', '500311105', '500311106', '500311107', '500311108']"
